NP_418799_1	NC_000913.3	4618228	4619550
NP_418801_1	NC_000913.3	4620882	4621601
NP_416754_1	NC_000913.3	2364553	2364978
NP_418097_1	NC_000913.3	3813931	3814386
NP_414715_1	NC_000913.3	193520	194716
NP_414954_1	NC_000913.3	440176	438314
NP_418021_1	NC_000913.3	3729370	3727916
NP_416293_1	NC_000913.3	1862770	1863765
NP_417402_1	NC_000913.3	3073690	3072671
NP_418079_1	NC_000913.3	3796947	3798206
NP_418232_2	NC_000913.3	3969030	3970076
NP_418239_1	NC_000913.3	3976277	3977527
NP_416364_1	NC_000913.3	1932755	1932114
NP_416365_1	NC_000913.3	1934603	1932792
NP_415572_1	NC_000913.3	1116581	1115661
NP_416369_1	NC_000913.3	1940192	1939221
NP_416879_4	NC_000913.3	2495644	2496564
NP_417259_1	NC_000913.3	2907940	2906642
NP_415117_2	NC_000913.3	612736	613938
YP_026189_1	NC_000913.3	3119111	3114549
NP_416936_4	NC_000913.3	2558678	2557317
NP_416948_4	NC_000913.3	2569510	2568323
NP_416935_1	NC_000913.3	2557296	2556409
NP_416947_1	NC_000913.3	2568106	2566880
NP_415346_4	NC_000913.3	863641	864303
NP_418381_1	NC_000913.3	4139707	4139045
NP_415343_1	NC_000913.3	860027	859212
NP_415365_4	NC_000913.3	886130	885315
NP_418122_1	NC_000913.3	3847166	3845775
NP_414938_1	NC_000913.3	424917	424336
NP_414986_1	NC_000913.3	475160	474300
NP_415769_1	NC_000913.3	1312245	1311847
NP_416216_5	NC_000913.3	1782976	1784676
NP_416319_1	NC_000913.3	1889745	1888060
NP_414584_1	NC_000913.3	43187	44128
NP_416213_1	NC_000913.3	1780400	1781338
NP_414583_2	NC_000913.3	42402	43172
NP_418286_1	NC_000913.3	4026526	4027227
NP_417244_1	NC_000913.3	2891897	2890098
NP_417243_1	NC_000913.3	2890098	2888386
NP_415966_6	NC_000913.3	1519026	1520063
NP_416034_1	NC_000913.3	1606099	1606974
NP_416287_1	NC_000913.3	1857768	1856932
NP_417400_1	NC_000913.3	3071243	3070164
NP_417405_1	NC_000913.3	3076181	3075216
NP_418360_1	NC_000913.3	4115578	4114568
NP_418653_1	NC_000913.3	4455608	4454610
NP_417283_2	NC_000913.3	2937467	2938885
NP_417218_1	NC_000913.3	2863592	2864230
NP_417280_1	NC_000913.3	2933687	2933040
NP_415008_1	NC_000913.3	498054	499016
NP_418327_1	NC_000913.3	4081227	4080298
NP_418331_1	NC_000913.3	4086015	4086848
NP_416018_1	NC_000913.3	1586485	1584206
NP_418503_1	NC_000913.3	4299365	4297218
NP_415991_1	NC_000913.3	1547400	1550447
NP_415992_1	NC_000913.3	1550460	1551344
NP_415993_1	NC_000913.3	1551337	1551990
NP_418328_1	NC_000913.3	4081859	4081224
NP_418329_1	NC_000913.3	4082758	4081856
NP_418330_1	NC_000913.3	4085821	4082771
NP_415455_1	NC_000913.3	995987	994842
NP_417867_1	NC_000913.3	3540162	3540389
NP_417868_1	NC_000913.3	3540406	3542727
NP_416135_1	NC_000913.3	1697051	1696461
NP_415721_1	NC_000913.3	1257811	1256720
NP_416893_1	NC_000913.3	2512705	2511467
NP_418708_1	NC_000913.3	4512413	4511457
NP_418709_1	NC_000913.3	4513408	4512410
NP_418710_4	NC_000913.3	4514307	4513405
NP_418707_1	NC_000913.3	4511456	4510689
NP_415265_1	NC_000913.3	775152	775844
NP_415266_1	NC_000913.3	775848	776276
NP_415768_1	NC_000913.3	1311088	1311807
NP_417478_1	NC_000913.3	3151242	3150817
NP_417479_1	NC_000913.3	3151983	3151249
NP_418711_1	NC_000913.3	4516676	4514352
NP_415120_1	NC_000913.3	620198	619383
NP_415121_1	NC_000913.3	621187	620195
NP_415122_1	NC_000913.3	622188	621184
NP_415124_1	NC_000913.3	624509	623553
NP_415326_1	NC_000913.3	841530	839248
NP_416660_1	NC_000913.3	2246768	2244777
NP_415537_1	NC_000913.3	1082242	1083369
NP_415538_1	NC_000913.3	1083375	1084646
NP_418184_1	NC_000913.3	3911524	3910484
NP_415116_1	NC_000913.3	612493	610253
NP_415123_1	NC_000913.3	622299	623549
NP_414693_1	NC_000913.3	169777	170574
NP_414694_1	NC_000913.3	170574	171464
NP_414695_1	NC_000913.3	171461	173443
NP_418787_1	NC_000913.3	4605662	4604874
NP_414692_1	NC_000913.3	167483	169726
NP_415968_1	NC_000913.3	1523064	1520962
NP_418630_1	NC_000913.3	4431982	4431320
NP_416497_1	NC_000913.3	2065763	2065218
YP_009518823_1	NC_000913.3	3861986	3861348
NP_415210_1	NC_000913.3	711464	710934
NP_417371_1	NC_000913.3	3039854	3040375
NP_418359_1	NC_000913.3	4114471	4113725
NP_417374_1	NC_000913.3	3041312	3042292
NP_417988_1	NC_000913.3	3690260	3689154
NP_418628_4	NC_000913.3	4428934	4429554
NP_417354_1	NC_000913.3	3016059	3019157
NP_414566_1	NC_000913.3	21406	22347
NP_415457_1	NC_000913.3	997511	996936
NP_416167_1	NC_000913.3	1726658	1727755
NP_418169_1	NC_000913.3	3894651	3895217
NP_415372_1	NC_000913.3	891183	891905
NP_417387_3	NC_000913.3	3056240	3056788
NP_416875_1	NC_000913.3	2493253	2492003
NP_415424_1	NC_000913.3	954465	953608
NP_416987_1	NC_000913.3	2613933	2614781
NP_418575_1	NC_000913.3	4379365	4379006
NP_418576_1	NC_000913.3	4379771	4379376
NP_418577_1	NC_000913.3	4380516	4379782
NP_418578_1	NC_000913.3	4382317	4380509
NP_416673_1	NC_000913.3	2262364	2261426
NP_417830_4	NC_000913.3	3501267	3502289
YP_026213_1	NC_000913.3	3502339	3503169
NP_417833_1	NC_000913.3	3503166	3503951
NP_417829_2	NC_000913.3	3499909	3501246
NP_416887_1	NC_000913.3	2507893	2506646
NP_418335_4	NC_000913.3	4092365	4090914
NP_418384_1	NC_000913.3	4142529	4143608
NP_418385_1	NC_000913.3	4143623	4143943
NP_418336_1	NC_000913.3	4092822	4092376
NP_416672_1	NC_000913.3	2261409	2259718
NP_416674_1	NC_000913.3	2263494	2262364
NP_418741_1	NC_000913.3	4551295	4549952
NP_415748_1	NC_000913.3	1288623	1287781
NP_417281_1	NC_000913.3	2934234	2935550
NP_416128_1	NC_000913.3	1686587	1685184
NP_415154_1	NC_000913.3	655967	654582
NP_418186_1	NC_000913.3	3915199	3913829
NP_415522_1	NC_000913.3	1065584	1066825
NP_416543_1	NC_000913.3	2110138	2111019
NP_418236_1	NC_000913.3	3973607	3974488
NP_414696_1	NC_000913.3	174881	173601
NP_417028_1	NC_000913.3	2663441	2664244
NP_418479_1	NC_000913.3	4269413	4270126
NP_418465_4	NC_000913.3	4256465	4254042
NP_415827_1	NC_000913.3	1373221	1374102
NP_417909_1	NC_000913.3	3590910	3590023
NP_417910_1	NC_000913.3	3592324	3591008
NP_417908_1	NC_000913.3	3590026	3589181
NP_417907_2	NC_000913.3	3589179	3588109
NP_417146_2	NC_000913.3	2789981	2791249
NP_418065_1	NC_000913.3	3783660	3782641
NP_417884_1	NC_000913.3	3562012	3563517
NP_416744_1	NC_000913.3	2352646	2354274
NP_416745_1	NC_000913.3	2354264	2355523
NP_416746_1	NC_000913.3	2355520	2356710
NP_416796_2	NC_000913.3	2412088	2411438
NP_414778_1	NC_000913.3	261502	262755
NP_415204_1	NC_000913.3	703610	702810
NP_417605_1	NC_000913.3	3281975	3283129
YP_026242_1	NC_000913.3	3899392	3898670
NP_416366_1	NC_000913.3	1936313	1934838
NP_416653_1	NC_000913.3	2237752	2236742
NP_416654_1	NC_000913.3	2239288	2237768
NP_416655_1	NC_000913.3	2240347	2239349
NP_418648_1	NC_000913.3	4449961	4450917
YP_026286_1	NC_000913.3	4451057	4452559
NP_418651_3	NC_000913.3	4452570	4453595
NP_418652_2	NC_000913.3	4453582	4454577
NP_417597_1	NC_000913.3	3275281	3276852
NP_418778_4	NC_000913.3	4595989	4597011
YP_026237_1	NC_000913.3	3872997	3871849
NP_418776_1	NC_000913.3	4594721	4593360
NP_418146_4	NC_000913.3	3871729	3870437
NP_417596_1	NC_000913.3	3274906	3273572
NP_417269_1	NC_000913.3	2922099	2920747
NP_415278_1	NC_000913.3	789978	788830
NP_416549_1	NC_000913.3	2118403	2117123
NP_415277_1	NC_000913.3	788836	787796
NP_418113_1	NC_000913.3	3834536	3832218
NP_418543_1	NC_000913.3	4341910	4343265
NP_418085_2	NC_000913.3	3804136	3803057
NP_417418_1	NC_000913.3	3088283	3089677
NP_418724_1	NC_000913.3	4530242	4528929
YP_588476_1	NC_000913.3	4530532	4530254
NP_416596_1	NC_000913.3	2174565	2174281
NP_416597_1	NC_000913.3	2175048	2174596
NP_415752_1	NC_000913.3	1291456	1292364
NP_416546_1	NC_000913.3	2114326	2113433
NP_417564_2	NC_000913.3	3245223	3246521
NP_415366_1	NC_000913.3	887338	886130
NP_416995_1	NC_000913.3	2622233	2622871
NP_415933_1	NC_000913.3	1488231	1489670
NP_417264_1	NC_000913.3	2913650	2911416
NP_418107_1	NC_000913.3	3822399	3824507
NP_416555_2	NC_000913.3	2126221	2125742
NP_416962_1	NC_000913.3	2583477	2582902
NP_418185_1	NC_000913.3	3913667	3911838
NP_415814_4	NC_000913.3	1361119	1361883
NP_415817_1	NC_000913.3	1364231	1365511
NP_415813_4	NC_000913.3	1360907	1359489
NP_418318_1	NC_000913.3	4073570	4072674
NP_417890_1	NC_000913.3	3573501	3571315
NP_415828_1	NC_000913.3	1374089	1374931
NP_414666_1	NC_000913.3	141224	138834
NP_415358_1	NC_000913.3	878741	879856
NP_416866_1	NC_000913.3	2477846	2479183
NP_418716_1	NC_000913.3	4522019	4520670
YP_026217_1	NC_000913.3	3546558	3547874
YP_026221_1	NC_000913.3	3577060	3575720
NP_415257_1	NC_000913.3	764179	765048
NP_417886_1	NC_000913.3	3566580	3564133
YP_026218_1	NC_000913.3	3552472	3550079
NP_416138_1	NC_000913.3	1699354	1700946
NP_417595_1	NC_000913.3	3273556	3272786
NP_417267_1	NC_000913.3	2919384	2918044
NP_417268_1	NC_000913.3	2920745	2919405
NP_417887_1	NC_000913.3	3568032	3566599
NP_418088_1	NC_000913.3	3807066	3805942
NP_418084_1	NC_000913.3	3803057	3802038
NP_417041_1	NC_000913.3	2676824	2675826
NP_418083_1	NC_000913.3	3801998	3800982
NP_417889_1	NC_000913.3	3571318	3569345
NP_417888_1	NC_000913.3	3569327	3568032
NP_415330_1	NC_000913.3	846462	845740
NP_415331_1	NC_000913.3	847118	846459
NP_415332_1	NC_000913.3	848003	847257
NP_418306_1	NC_000913.3	4058033	4056624
NP_416097_1	NC_000913.3	1653914	1652895
NP_416594_1	NC_000913.3	2172872	2171832
NP_414777_1	NC_000913.3	260387	261490
NP_416009_1	NC_000913.3	1570488	1568953
NP_417173_1	NC_000913.3	2816438	2814882
NP_416010_1	NC_000913.3	1572044	1570644
NP_417974_1	NC_000913.3	3667579	3666179
NP_416275_1	NC_000913.3	1842370	1843713
NP_415018_1	NC_000913.3	511640	512572
NP_416041_1	NC_000913.3	1613250	1612324
NP_416815_1	NC_000913.3	2430237	2428720
NP_418402_2	NC_000913.3	4165427	4166284
NP_416189_1	NC_000913.3	1754476	1753850
NP_416963_1	NC_000913.3	2585524	2583545
NP_417680_1	NC_000913.3	3359197	3360615
NP_417679_2	NC_000913.3	3354724	3359184
NP_416243_1	NC_000913.3	1810933	1812324
NP_418110_1	NC_000913.3	3828664	3827459
NP_415728_1	NC_000913.3	1263713	1264969
NP_414686_3	NC_000913.3	160111	159185
NP_416899_1	NC_000913.3	2520671	2519256
NP_415040_1	NC_000913.3	533915	535696
NP_418123_2	NC_000913.3	3848623	3847304
NP_418362_1	NC_000913.3	4118089	4117244
NP_418074_1	NC_000913.3	3792550	3791354
NP_415031_1	NC_000913.3	527580	527948
NP_416743_1	NC_000913.3	2352373	2351015
NP_415132_1	NC_000913.3	633476	632388
NP_415047_1	NC_000913.3	541887	543032
NP_417593_4	NC_000913.3	3271769	3270624
NP_417379_1	NC_000913.3	3049040	3046167
NP_417380_1	NC_000913.3	3049548	3049159
NP_417381_1	NC_000913.3	3050666	3049572
NP_415551_2	NC_000913.3	1097885	1098823
NP_416202_1	NC_000913.3	1768684	1765628
YP_026183_1	NC_000913.3	2899417	2897963
NP_417453_1	NC_000913.3	3128020	3126521
YP_026191_1	NC_000913.3	3126521	3125469
YP_026190_1	NC_000913.3	3125458	3124235
NP_418361_1	NC_000913.3	4117221	4115713
NP_414748_1	NC_000913.3	234781	234026
NP_415447_1	NC_000913.3	983649	984296
NP_417524_1	NC_000913.3	3196752	3195319
NP_414742_1	NC_000913.3	222832	223407
NP_414646_1	NC_000913.3	113443	114486
NP_417002_1	NC_000913.3	2632534	2630957
NP_416533_1	NC_000913.3	2101267	2099861
NP_417894_2	NC_000913.3	3577591	3577064
NP_418689_1	NC_000913.3	4494622	4495185
NP_416742_1	NC_000913.3	2349935	2351011
NP_417906_1	NC_000913.3	3588112	3587369
NP_415370_1	NC_000913.3	890752	890495
NP_416171_1	NC_000913.3	1734100	1733753
NP_418067_1	NC_000913.3	3784441	3784190
NP_415010_1	NC_000913.3	500124	501428
NP_417462_1	NC_000913.3	3138521	3136662
NP_417510_1	NC_000913.3	3180420	3181580
NP_417957_1	NC_000913.3	3646298	3647650
NP_416225_1	NC_000913.3	1794108	1793557
NP_414983_1	NC_000913.3	470635	472416
NP_415352_1	NC_000913.3	870966	871886
NP_416685_1	NC_000913.3	2276299	2277888
NP_415350_2	NC_000913.3	867519	869390
NP_415351_1	NC_000913.3	869410	870948
NP_415353_1	NC_000913.3	871889	872800
NP_417904_1	NC_000913.3	3586822	3585080
NP_417422_1	NC_000913.3	3091877	3092827
NP_416658_1	NC_000913.3	2243651	2242983
NP_415793_1	NC_000913.3	1339159	1338569
YP_026252_1	NC_000913.3	3964228	3962744
NP_417359_1	NC_000913.3	3025765	3027084
NP_414667_4	NC_000913.3	141430	141966
NP_414773_1	NC_000913.3	255976	256434
NP_417563_1	NC_000913.3	3244740	3243328
NP_415396_1	NC_000913.3	916046	915351
NP_415269_1	NC_000913.3	779066	779587
NP_415477_1	NC_000913.3	1020052	1019012
NP_415835_1	NC_000913.3	1381946	1382851
NP_418311_1	NC_000913.3	4064294	4063602
NP_415913_1	NC_000913.3	1459053	1460480
NP_418464_1	NC_000913.3	4253015	4253887
NP_414887_2	NC_000913.3	375458	376669
NP_414577_2	NC_000913.3	35370	34780
NP_414668_1	NC_000913.3	142669	142007
NP_414873_1	NC_000913.3	358798	359457
NP_414795_1	NC_000913.3	276714	277646
NP_416565_1	NC_000913.3	2136097	2135654
NP_416740_1	NC_000913.3	2349471	2348821
NP_418087_1	NC_000913.3	3805949	3805152
NP_418082_1	NC_000913.3	3800964	3800266
NP_418078_1	NC_000913.3	3795978	3796937
NP_418077_1	NC_000913.3	3794928	3795974
NP_418089_1	NC_000913.3	3808097	3807063
NP_418080_1	NC_000913.3	3799311	3798238
NP_415202_1	NC_000913.3	701593	700373
NP_416111_1	NC_000913.3	1668563	1667343
NP_416889_1	NC_000913.3	2509425	2508460
NP_417045_4	NC_000913.3	2682862	2684055
NP_415698_1	NC_000913.3	1228078	1228737
NP_416598_1	NC_000913.3	2176320	2175058
NP_416812_1	NC_000913.3	2426787	2426005
NP_414654_1	NC_000913.3	121550	120177
NP_416524_1	NC_000913.3	2091096	2092400
NP_416526_4	NC_000913.3	2093467	2094534
NP_414883_5	NC_000913.3	371239	372105
YP_026260_1	NC_000913.3	3990765	3989824
NP_416913_1	NC_000913.3	2537236	2536385
NP_415334_1	NC_000913.3	850096	849209
NP_416312_1	NC_000913.3	1880758	1880120
YP_026265_1	NC_000913.3	4009058	4008438
NP_414886_1	NC_000913.3	373867	374880
NP_414684_1	NC_000913.3	157731	157252
NP_415041_1	NC_000913.3	535709	536485
NP_415830_2	NC_000913.3	1376033	1376821
NP_418437_1	NC_000913.3	4214279	4215208
NP_416525_1	NC_000913.3	2092397	2093467
NP_417351_1	NC_000913.3	3014238	3012613
NP_417356_1	NC_000913.3	3020539	3021318
NP_417342_1	NC_000913.3	3000344	3002602
NP_417343_1	NC_000913.3	3002613	3003491
NP_417344_1	NC_000913.3	3003489	3003968
NP_417468_1	NC_000913.3	3142988	3141285
NP_417471_1	NC_000913.3	3146260	3145142
NP_415491_1	NC_000913.3	1032138	1033256
NP_415492_1	NC_000913.3	1033253	1035046
NP_415493_1	NC_000913.3	1035065	1035772
NP_417199_1	NC_000913.3	2844209	2843442
NP_417200_1	NC_000913.3	2844751	2844209
NP_417201_1	NC_000913.3	2846470	2844761
NP_417202_1	NC_000913.3	2847411	2846488
NP_417203_1	NC_000913.3	2849240	2847414
NP_417204_1	NC_000913.3	2849848	2849237
NP_417469_1	NC_000913.3	3144163	3142985
NP_417470_1	NC_000913.3	3145139	3144153
NP_416982_1	NC_000913.3	2608486	2610153
NP_417210_2	NC_000913.3	2853253	2854263
NP_417362_4	NC_000913.3	3029011	3028523
NP_415201_1	NC_000913.3	700325	699573
NP_417024_1	NC_000913.3	2660288	2659902
NP_418251_1	NC_000913.3	3994058	3993738
NP_417023_1	NC_000913.3	2659885	2659562
NP_415654_1	NC_000913.3	1195122	1196372
NP_415125_1	NC_000913.3	624884	626059
NP_416768_4	NC_000913.3	2380642	2379347
NP_415127_1	NC_000913.3	627693	628550
NP_418439_1	NC_000913.3	4217108	4218412
NP_418688_1	NC_000913.3	4494405	4493374
NP_416529_1	NC_000913.3	2095843	2096619
NP_416527_1	NC_000913.3	2094534	2095124
NP_415778_3	NC_000913.3	1319787	1318426
NP_418482_1	NC_000913.3	4273870	4271048
NP_414935_1	NC_000913.3	419590	420909
YP_026247_1	NC_000913.3	3952483	3953412
NP_417003_1	NC_000913.3	2634069	2632603
NP_417970_1	NC_000913.3	3659231	3660388
NP_416580_1	NC_000913.3	2158385	2161462
NP_417731_1	NC_000913.3	3413863	3415020
NP_417732_1	NC_000913.3	3415032	3418136
NP_417630_1	NC_000913.3	3305816	3304572
NP_418135_1	NC_000913.3	3860115	3858400
NP_415831_1	NC_000913.3	1376831	1377886
NP_414587_1	NC_000913.3	45806	47137
NP_416802_1	NC_000913.3	2419175	2418633
NP_417365_1	NC_000913.3	3033064	3033612
NP_414615_4	NC_000913.3	81957	80866
NP_414614_1	NC_000913.3	80863	79463
NP_414613_1	NC_000913.3	79452	78847
NP_414616_1	NC_000913.3	83528	81957
NP_415224_1	NC_000913.3	724978	724406
NP_415225_1	NC_000913.3	727035	724987
NP_415226_1	NC_000913.3	728731	727058
YP_588443_1	NC_000913.3	728820	728731
NP_417476_1	NC_000913.3	3149661	3150545
NP_415438_1	NC_000913.3	970851	971597
NP_417665_1	NC_000913.3	3342272	3342838
NP_415733_1	NC_000913.3	1268164	1269018
NP_418038_1	NC_000913.3	3748576	3749238
NP_418617_1	NC_000913.3	4422185	4422835
NP_415766_1	NC_000913.3	1310268	1309015
YP_026244_1	NC_000913.3	3931315	3933183
YP_026273_1	NC_000913.3	4033144	4034595
NP_415807_1	NC_000913.3	1353627	1352635
NP_415881_1	NC_000913.3	1423781	1425238
NP_417748_1	NC_000913.3	3436517	3437893
NP_414589_1	NC_000913.3	47768	49630
NP_415011_1	NC_000913.3	503237	501561
NP_415363_1	NC_000913.3	883672	884904
NP_417809_1	NC_000913.3	3480606	3478801
NP_418757_1	NC_000913.3	4568518	4567286
NP_416760_1	NC_000913.3	2370907	2372559
NP_414878_1	NC_000913.3	366304	363230
NP_416636_1	NC_000913.3	2221988	2219691
YP_026199_1	NC_000913.3	3222632	3225724
NP_415842_2	NC_000913.3	1390597	1389869
NP_415237_1	NC_000913.3	742555	741074
NP_416151_1	NC_000913.3	1712768	1714270
NP_417953_1	NC_000913.3	3640861	3642330
NP_418554_1	NC_000913.3	4356410	4354953
NP_417279_2	NC_000913.3	2933012	2931864
NP_415826_1	NC_000913.3	1371908	1373200
NP_414877_1	NC_000913.3	361926	363179
NP_416675_1	NC_000913.3	2263862	2265043
YP_025293_1	NC_000913.3	77620	78798
NP_415898_1	NC_000913.3	1442842	1441853
NP_416637_1	NC_000913.3	2222184	2223899
NP_417915_1	NC_000913.3	3597559	3596450
NP_418478_1	NC_000913.3	4267113	4268306
NP_416168_1	NC_000913.3	1727836	1728243
NP_415155_1	NC_000913.3	656556	657116
NP_418803_1	NC_000913.3	4624116	4623100
NP_415163_2	NC_000913.3	662277	661636
NP_415161_1	NC_000913.3	660215	659250
NP_418062_1	NC_000913.3	3779826	3781016
NP_414840_1	NC_000913.3	321607	322326
NP_414841_1	NC_000913.3	322337	323764
NP_414842_4	NC_000913.3	323757	324452
NP_414724_1	NC_000913.3	203347	204495
YP_026266_1	NC_000913.3	4009169	4010191
NP_415027_1	NC_000913.3	519764	519138
NP_415928_1	NC_000913.3	1479137	1480894
NP_414728_1	NC_000913.3	209678	211819
NP_418555_1	NC_000913.3	4358616	4356469
NP_416661_1	NC_000913.3	2248531	2247062
YP_026276_1	NC_000913.3	4095981	4094722
NP_418343_1	NC_000913.3	4100524	4099490
NP_418057_1	NC_000913.3	3774423	3775571
NP_416314_1	NC_000913.3	1881911	1882996
NP_417450_1	NC_000913.3	3123804	3121633
NP_418438_1	NC_000913.3	4215477	4217078
NP_415291_1	NC_000913.3	801886	803319
NP_416553_1	NC_000913.3	2124519	2123083
NP_416130_3	NC_000913.3	1688575	1689750
NP_416060_1	NC_000913.3	1630912	1629452
NP_416677_1	NC_000913.3	2266244	2267710
NP_418743_1	NC_000913.3	4552900	4554360
NP_415259_1	NC_000913.3	765983	767959
NP_415260_1	NC_000913.3	767977	770610
NP_414868_1	NC_000913.3	351214	352665
NP_414865_1	NC_000913.3	348681	349571
NP_414867_1	NC_000913.3	350011	351180
NP_415610_1	NC_000913.3	1149727	1150656
NP_414626_1	NC_000913.3	91412	93178
NP_414691_1	NC_000913.3	164729	167263
NP_415168_1	NC_000913.3	668216	666315
NP_417855_4	NC_000913.3	3522870	3525422
NP_415165_1	NC_000913.3	663962	662751
NP_415360_1	NC_000913.3	880726	881928
NP_416514_4	NC_000913.3	2082546	2081380
NP_417649_1	NC_000913.3	3328962	3330395
NP_416638_4	NC_000913.3	2224869	2223937
NP_416831_1	NC_000913.3	2446383	2445559
NP_417241_1	NC_000913.3	2887218	2884552
NP_417703_1	NC_000913.3	3384267	3383329
NP_415996_2	NC_000913.3	1555668	1553971
NP_416958_1	NC_000913.3	2578376	2576097
NP_417010_1	NC_000913.3	2641803	2640685
NP_417226_1	NC_000913.3	2871779	2871300
NP_418544_2	NC_000913.3	4343368	4344789
NP_417227_1	NC_000913.3	2872489	2871779
NP_417920_1	NC_000913.3	3602746	3602078
NP_414739_1	NC_000913.3	220927	220112
NP_414740_1	NC_000913.3	221620	220967
NP_414741_1	NC_000913.3	222644	221613
NP_417417_1	NC_000913.3	3086705	3087859
NP_417835_1	NC_000913.3	3506019	3504934
NP_418273_1	NC_000913.3	4013052	4015313
NP_418443_1	NC_000913.3	4223827	4227510
NP_415025_4	NC_000913.3	518278	517424
NP_418228_2	NC_000913.3	3965760	3966089
NP_417077_1	NC_000913.3	2718734	2719153
NP_418007_3	NC_000913.3	3716393	3714060
NP_418640_1	NC_000913.3	4442175	4441537
NP_416292_1	NC_000913.3	1862428	1862015
NP_417965_1	NC_000913.3	3655901	3655254
NP_418663_1	NC_000913.3	4467624	4470320
NP_415483_2	NC_000913.3	1027014	1026556
NP_416590_1	NC_000913.3	2168711	2169610
NP_416011_1	NC_000913.3	1572407	1575202
NP_416280_1	NC_000913.3	1848836	1850692
NP_416370_2	NC_000913.3	1941634	1940312
NP_416989_1	NC_000913.3	2616093	2617556
NP_418070_6	NC_000913.3	3786837	3788096
NP_414937_2	NC_000913.3	422517	424331
NP_414747_1	NC_000913.3	233954	232596
NP_415711_2	NC_000913.3	1243179	1243790
NP_417053_2	NC_000913.3	2695800	2697356
NP_417181_1	NC_000913.3	2825575	2824490
NP_417293_1	NC_000913.3	2947177	2946080
NP_417438_2	NC_000913.3	3104432	3105511
NP_418809_4	NC_000913.3	4630732	4632669
NP_417394_4	NC_000913.3	3063992	3064777
NP_414794_4	NC_000913.3	275324	276727
NP_417392_1	NC_000913.3	3060849	3062993
NP_416950_1	NC_000913.3	2571750	2570347
NP_415281_1	NC_000913.3	793787	792315
NP_416482_1	NC_000913.3	2041374	2042024
NP_418056_1	NC_000913.3	3772280	3774193
NP_417408_1	NC_000913.3	3078858	3077470
NP_418742_1	NC_000913.3	4551635	4552819
NP_415305_1	NC_000913.3	819047	819292
NP_418090_1	NC_000913.3	3808539	3809816
NP_418081_1	NC_000913.3	3800195	3799344
NP_416269_4	NC_000913.3	1837211	1838746
NP_415285_1	NC_000913.3	795861	796550
NP_415284_1	NC_000913.3	795088	795861
NP_415286_1	NC_000913.3	796553	797611
NP_416917_1	NC_000913.3	2540813	2539716
NP_416919_1	NC_000913.3	2542511	2541678
NP_416920_1	NC_000913.3	2543527	2542511
NP_418352_1	NC_000913.3	4108833	4109822
YP_026168_2	NC_000913.3	2541678	2540803
NP_414676_1	NC_000913.3	149600	148806
NP_415832_1	NC_000913.3	1377883	1380150
NP_414550_1	NC_000913.3	9305	9892
NP_415303_1	NC_000913.3	818054	818566
NP_415587_1	NC_000913.3	1127838	1129373
NP_417014_1	NC_000913.3	2647324	2645012
NP_417675_1	NC_000913.3	3349808	3349080
NP_415306_1	NC_000913.3	819294	819746
NP_415347_1	NC_000913.3	865128	864379
NP_417292_1	NC_000913.3	2945841	2945035
NP_415528_1	NC_000913.3	1070954	1070364
NP_415062_1	NC_000913.3	557740	556874
NP_418376_1	NC_000913.3	4132615	4133505
NP_415825_4	NC_000913.3	1370215	1371894
NP_415394_4	NC_000913.3	913813	912161
NP_416906_1	NC_000913.3	2530175	2528160
YP_026280_1	NC_000913.3	4196902	4197675
NP_415524_1	NC_000913.3	1067707	1067111
NP_415627_1	NC_000913.3	1166084	1167388
NP_416779_2	NC_000913.3	2391504	2390047
NP_416780_1	NC_000913.3	2393040	2391511
NP_416781_1	NC_000913.3	2395045	2393204
NP_416782_1	NC_000913.3	2395344	2395042
NP_416783_1	NC_000913.3	2395895	2395341
NP_416784_1	NC_000913.3	2396449	2395907
NP_416785_1	NC_000913.3	2397441	2396464
NP_416786_4	NC_000913.3	2400164	2397438
NP_416787_1	NC_000913.3	2401554	2400217
NP_416788_1	NC_000913.3	2402051	2401551
NP_416789_2	NC_000913.3	2403844	2402054
NP_416790_1	NC_000913.3	2404612	2403950
NP_416791_3	NC_000913.3	2405071	2404628
NP_416149_1	NC_000913.3	1710827	1711522
NP_417105_1	NC_000913.3	2750830	2751708
NP_414588_1	NC_000913.3	47245	47775
NP_417500_1	NC_000913.3	3172529	3173110
NP_418475_1	NC_000913.3	4264230	4263247
NP_416254_1	NC_000913.3	1822457	1823284
NP_418397_2	NC_000913.3	4160789	4159389
NP_416119_1	NC_000913.3	1676359	1674971
NP_416120_1	NC_000913.3	1677902	1676370
NP_415451_1	NC_000913.3	990355	989153
NP_415709_2	NC_000913.3	1242070	1240334
NP_418489_1	NC_000913.3	4279979	4281628
NP_415704_1	NC_000913.3	1234716	1233175
NP_414560_1	NC_000913.3	17488	18654
NP_417013_1	NC_000913.3	2644863	2644432
NP_414985_1	NC_000913.3	472965	474251
NP_417190_1	NC_000913.3	2832475	2833914
NP_417191_1	NC_000913.3	2833911	2835044
NP_417933_1	NC_000913.3	3613666	3615240
NP_417934_1	NC_000913.3	3615240	3616184
NP_417935_1	NC_000913.3	3616181	3617014
NP_417936_1	NC_000913.3	3617014	3617778
NP_417937_1	NC_000913.3	3617775	3618581
NP_416306_2	NC_000913.3	1876908	1877255
NP_415256_1	NC_000913.3	763013	764179
NP_415172_1	NC_000913.3	670571	669930
NP_418807_4	NC_000913.3	4627314	4628546
